x,radius
0.129272,0.047703
0.129362,0.047746
0.129452,0.04779
0.129542,0.047833
0.129633,0.047876
0.129723,0.047919
0.129813,0.047963
0.129903,0.048006
0.129993,0.048049
0.130083,0.048093
0.130173,0.048136
0.130264,0.048179
0.130354,0.048222
0.130444,0.048265
0.130534,0.048309
0.130624,0.048352
0.130715,0.048395
0.130805,0.048438
0.130895,0.048481
0.130985,0.048524
0.131075,0.048567
0.131166,0.048611
0.131256,0.048654
0.131346,0.048697
0.131436,0.04874
0.131527,0.048783
0.131617,0.048826
0.131707,0.048869
0.131797,0.048912
0.131888,0.048955
0.131978,0.048998
0.132068,0.049041
0.132159,0.049084
0.132249,0.049127
0.132339,0.04917
0.13243,0.049213
0.13252,0.049256
0.13261,0.049299
0.1327,0.049342
0.132791,0.049385
0.132881,0.049427
0.132971,0.04947
0.133062,0.049513
0.133152,0.049556
0.133243,0.049599
0.133333,0.049642
0.133423,0.049685
0.133514,0.049727
0.133604,0.04977
0.133694,0.049813
0.133785,0.049856
0.133875,0.049898
0.133966,0.049941
0.134056,0.049984
0.134146,0.050027
0.134237,0.050069
0.134327,0.050112
0.134418,0.050155
0.134508,0.050197
0.134599,0.05024
0.134689,0.050283
0.134779,0.050325
0.13487,0.050368
0.13496,0.050411
0.135051,0.050453
0.135141,0.050496
0.135232,0.050539
0.135322,0.050581
0.135413,0.050624
0.135503,0.050666
0.135594,0.050709
0.135684,0.050751
0.135775,0.050794
0.135865,0.050836
0.135956,0.050879
0.136046,0.050921
0.136137,0.050964
0.136227,0.051006
0.136318,0.051049
0.136408,0.051091
0.136499,0.051134
0.13659,0.051176
0.13668,0.051218
0.136771,0.051261
0.136861,0.051303
0.136952,0.051346
0.137042,0.051388
0.137133,0.05143
0.137224,0.051473
0.137314,0.051515
0.137405,0.051557
0.137495,0.0516
0.137586,0.051642
0.137677,0.051684
0.137767,0.051726
0.137858,0.051769
0.137949,0.051811
0.138039,0.051853
0.13813,0.051895
0.13822,0.051938
0.138311,0.05198
0.138402,0.052022
0.138492,0.052064
0.138583,0.052106
0.138674,0.052149
0.138765,0.052191
0.138855,0.052233
0.138946,0.052275
0.139037,0.052317
0.139127,0.052359
0.139218,0.052401
0.139309,0.052443
0.139399,0.052485
0.13949,0.052527
0.139581,0.05257
0.139672,0.052612
0.139762,0.052654
0.139853,0.052696
0.139944,0.052738
0.140035,0.05278
0.140125,0.052822
0.140216,0.052863
0.140307,0.052905
0.140398,0.052947
0.140489,0.052989
0.140579,0.053031
0.14067,0.053073
0.140761,0.053115
0.140852,0.053157
0.140943,0.053199
0.141033,0.053241
0.141124,0.053282
0.141215,0.053324
0.141306,0.053366
0.141397,0.053408
0.141488,0.05345
0.141578,0.053492
0.141669,0.053533
0.14176,0.053575
0.141851,0.053617
0.141942,0.053659
0.142033,0.0537
0.142124,0.053742
0.142214,0.053784
0.142305,0.053825
0.142396,0.053867
0.142487,0.053909
0.142578,0.053951
0.142669,0.053992
0.14276,0.054034
0.142851,0.054075
0.142942,0.054117
0.143033,0.054159
0.143124,0.0542
0.143215,0.054242
0.143305,0.054283
0.143396,0.054325
0.143487,0.054367
0.143578,0.054408
0.143669,0.05445
0.14376,0.054491
0.143851,0.054533
0.143942,0.054574
0.144033,0.054616
0.144124,0.054657
0.144215,0.054699
0.144306,0.05474
0.144397,0.054781
0.144488,0.054823
0.144579,0.054864
0.14467,0.054906
0.144761,0.054947
0.144852,0.054988
0.144943,0.05503
0.145034,0.055071
0.145126,0.055113
0.145217,0.055154
0.145308,0.055195
0.145399,0.055237
0.14549,0.055278
0.145581,0.055319
0.145672,0.05536
0.145763,0.055402
0.145854,0.055443
0.145945,0.055484
0.146036,0.055525
0.146127,0.055567
0.146219,0.055608
0.14631,0.055649
0.146401,0.05569
0.146492,0.055731
0.146583,0.055773
0.146674,0.055814
0.146765,0.055855
0.146856,0.055896
0.146948,0.055937
0.147039,0.055978
0.14713,0.056019
0.147221,0.05606
0.147312,0.056101
0.147403,0.056143
0.147495,0.056184
0.147586,0.056225
0.147677,0.056266
0.147768,0.056307
0.147859,0.056348
0.147951,0.056389
0.148042,0.05643
0.148133,0.056471
0.148224,0.056512
0.148316,0.056553
0.148407,0.056593
0.148498,0.056634
0.148589,0.056675
0.148681,0.056716
0.148772,0.056757
0.148863,0.056798
0.148954,0.056839
0.149046,0.05688
0.149137,0.056921
0.149228,0.056961
0.149319,0.057002
0.149411,0.057043
0.149502,0.057084
0.149593,0.057125
0.149685,0.057165
0.149776,0.057206
0.149867,0.057247
0.149959,0.057288
0.15005,0.057328
0.150141,0.057369
0.150233,0.05741
0.150324,0.057451
0.150415,0.057491
0.150507,0.057532
0.150598,0.057573
0.150689,0.057613
0.150781,0.057654
0.150872,0.057695
0.150963,0.057735
0.151055,0.057776
0.151146,0.057816
0.151238,0.057857
0.151329,0.057898
0.15142,0.057938
0.151512,0.057979
0.151603,0.058019
0.151695,0.05806
0.151786,0.0581
0.151878,0.058141
0.151969,0.058181
0.15206,0.058222
0.152152,0.058262
0.152243,0.058303
0.152335,0.058343
0.152426,0.058384
0.152518,0.058424
0.152609,0.058464
0.152701,0.058505
0.152792,0.058545
0.152884,0.058586
0.152975,0.058626
0.153067,0.058666
0.153158,0.058707
0.15325,0.058747
0.153341,0.058787
0.153433,0.058828
0.153524,0.058868
0.153616,0.058908
0.153707,0.058949
0.153799,0.058989
0.15389,0.059029
0.153982,0.059069
0.154073,0.05911
0.154165,0.05915
0.154256,0.05919
0.154348,0.05923
0.15444,0.05927
0.154531,0.059311
0.154623,0.059351
0.154714,0.059391
0.154806,0.059431
0.154897,0.059471
0.154989,0.059511
0.155081,0.059551
0.155172,0.059591
0.155264,0.059632
0.155356,0.059672
0.155447,0.059712
0.155539,0.059752
0.15563,0.059792
0.155722,0.059832
0.155814,0.059872
0.155905,0.059912
0.155997,0.059952
0.156089,0.059992
0.15618,0.060032
0.156272,0.060072
0.156364,0.060112
0.156455,0.060152
0.156547,0.060192
0.156639,0.060232
0.15673,0.060271
0.156822,0.060311
0.156914,0.060351
0.157005,0.060391
0.157097,0.060431
0.157189,0.060471
0.157281,0.060511
0.157372,0.06055
0.157464,0.06059
0.157556,0.06063
0.157648,0.06067
0.157739,0.06071
0.157831,0.060749
0.157923,0.060789
0.158015,0.060829
0.158106,0.060869
0.158198,0.060908
0.15829,0.060948
0.158382,0.060988
0.158473,0.061028
0.158565,0.061067
0.158657,0.061107
0.158749,0.061147
0.158841,0.061186
0.158932,0.061226
0.159024,0.061265
0.159116,0.061305
0.159208,0.061345
0.1593,0.061384
0.159392,0.061424
0.159483,0.061463
0.159575,0.061503
0.159667,0.061543
0.159759,0.061582
0.159851,0.061622
0.159943,0.061661
0.160035,0.061701
0.160126,0.06174
0.160218,0.06178
0.16031,0.061819
0.160402,0.061859
0.160494,0.061898
0.160586,0.061937
0.160678,0.061977
0.16077,0.062016
0.160862,0.062056
0.160953,0.062095
0.161045,0.062134
0.161137,0.062174
0.161229,0.062213
0.161321,0.062252
0.161413,0.062292
0.161505,0.062331
0.161597,0.06237
0.161689,0.06241
0.161781,0.062449
0.161873,0.062488
0.161965,0.062528
0.162057,0.062567
0.162149,0.062606
0.162241,0.062645
0.162333,0.062684
0.162425,0.062724
0.162517,0.062763
0.162609,0.062802
0.162701,0.062841
0.162793,0.06288
0.162885,0.06292
0.162977,0.062959
0.163069,0.062998
0.163161,0.063037
0.163253,0.063076
0.163345,0.063115
0.163437,0.063154
0.163529,0.063193
0.163621,0.063232
0.163713,0.063271
0.163805,0.063311
0.163897,0.06335
0.163989,0.063389
0.164081,0.063428
0.164174,0.063467
0.164266,0.063506
0.164358,0.063545
0.16445,0.063583
0.164542,0.063622
0.164634,0.063661
0.164726,0.0637
0.164818,0.063739
0.16491,0.063778
0.165002,0.063817
0.165095,0.063856
0.165187,0.063895
0.165279,0.063934
0.165371,0.063972
0.165463,0.064011
0.165555,0.06405
0.165648,0.064089
0.16574,0.064128
0.165832,0.064167
0.165924,0.064205
0.166016,0.064244
0.166108,0.064283
0.166201,0.064322
0.166293,0.06436
0.166385,0.064399
0.166477,0.064438
0.166569,0.064477
0.166662,0.064515
0.166754,0.064554
0.166846,0.064593
0.166938,0.064631
0.16703,0.06467
0.167123,0.064709
0.167215,0.064747
0.167307,0.064786
0.167399,0.064824
0.167492,0.064863
0.167584,0.064902
0.167676,0.06494
0.167768,0.064979
0.167861,0.065017
0.167953,0.065056
0.168045,0.065094
0.168138,0.065133
0.16823,0.065171
0.168322,0.06521
0.168414,0.065248
0.168507,0.065287
0.168599,0.065325
0.168691,0.065364
0.168784,0.065402
0.168876,0.06544
0.168968,0.065479
0.169061,0.065517
0.169153,0.065556
0.169245,0.065594
0.169338,0.065632
0.16943,0.065671
0.169522,0.065709
0.169615,0.065747
0.169707,0.065786
0.1698,0.065824
0.169892,0.065862
0.169984,0.065901
0.170077,0.065939
0.170169,0.065977
0.170261,0.066016
0.170354,0.066054
0.170446,0.066092
0.170539,0.06613
0.170631,0.066168
0.170723,0.066207
0.170816,0.066245
0.170908,0.066283
0.171001,0.066321
0.171093,0.066359
0.171186,0.066397
0.171278,0.066436
0.171371,0.066474
0.171463,0.066512
0.171555,0.06655
0.171648,0.066588
0.17174,0.066626
0.171833,0.066664
0.171925,0.066702
0.172018,0.06674
0.17211,0.066778
0.172203,0.066816
0.172295,0.066854
0.172388,0.066892
0.17248,0.06693
0.172573,0.066968
0.172665,0.067006
0.172758,0.067044
0.17285,0.067082
0.172943,0.06712
0.173035,0.067158
0.173128,0.067196
0.17322,0.067234
0.173313,0.067272
0.173406,0.06731
0.173498,0.067347
0.173591,0.067385
0.173683,0.067423
0.173776,0.067461
0.173868,0.067499
0.173961,0.067537
0.174054,0.067574
0.174146,0.067612
0.174239,0.06765
0.174331,0.067688
0.174424,0.067726
0.174516,0.067763
0.174609,0.067801
0.174702,0.067839
0.174794,0.067876
0.174887,0.067914
0.17498,0.067952
0.175072,0.067989
0.175165,0.068027
0.175257,0.068065
0.17535,0.068102
0.175443,0.06814
0.175535,0.068178
0.175628,0.068215
0.175721,0.068253
0.175813,0.06829
0.175906,0.068328
0.175999,0.068366
0.176091,0.068403
0.176184,0.068441
0.176277,0.068478
0.17637,0.068516
0.176462,0.068553
0.176555,0.068591
0.176648,0.068628
0.17674,0.068666
0.176833,0.068703
0.176926,0.068741
0.177018,0.068778
0.177111,0.068816
0.177204,0.068853
0.177297,0.06889
0.177389,0.068928
0.177482,0.068965
0.177575,0.069003
0.177668,0.06904
0.17776,0.069077
0.177853,0.069115
0.177946,0.069152
0.178039,0.069189
0.178132,0.069227
0.178224,0.069264
0.178317,0.069301
0.17841,0.069338
0.178503,0.069376
0.178596,0.069413
0.178688,0.06945
0.178781,0.069487
0.178874,0.069525
0.178967,0.069562
0.17906,0.069599
0.179152,0.069636
0.179245,0.069673
0.179338,0.069711
0.179431,0.069748
0.179524,0.069785
0.179617,0.069822
0.179709,0.069859
0.179802,0.069896
0.179895,0.069933
0.179988,0.06997
0.180081,0.070008
0.180174,0.070045
0.180267,0.070082
0.18036,0.070119
0.180452,0.070156
0.180545,0.070193
0.180638,0.07023
0.180731,0.070267
0.180824,0.070304
0.180917,0.070341
0.18101,0.070378
0.181103,0.070415
0.181196,0.070452
0.181289,0.070488
0.181382,0.070525
0.181475,0.070562
0.181567,0.070599
0.18166,0.070636
0.181753,0.070673
0.181846,0.07071
0.181939,0.070747
0.182032,0.070784
0.182125,0.07082
0.182218,0.070857
0.182311,0.070894
0.182404,0.070931
0.182497,0.070968
0.18259,0.071004
0.182683,0.071041
0.182776,0.071078
0.182869,0.071115
0.182962,0.071151
0.183055,0.071188
0.183148,0.071225
0.183241,0.071262
0.183334,0.071298
0.183427,0.071335
0.18352,0.071372
0.183613,0.071408
0.183706,0.071445
0.183799,0.071481
0.183893,0.071518
0.183986,0.071555
0.184079,0.071591
0.184172,0.071628
0.184265,0.071664
0.184358,0.071701
0.184451,0.071738
0.184544,0.071774
0.184637,0.071811
0.18473,0.071847
0.184823,0.071884
0.184916,0.07192
0.185009,0.071957
0.185103,0.071993
0.185196,0.07203
0.185289,0.072066
0.185382,0.072103
0.185475,0.072139
0.185568,0.072175
0.185661,0.072212
0.185754,0.072248
0.185848,0.072285
0.185941,0.072321
0.186034,0.072357
0.186127,0.072394
0.18622,0.07243
0.186313,0.072466
0.186407,0.072503
0.1865,0.072539
0.186593,0.072575
0.186686,0.072612
0.186779,0.072648
0.186872,0.072684
0.186966,0.07272
0.187059,0.072757
0.187152,0.072793
0.187245,0.072829
0.187338,0.072865
0.187432,0.072902
0.187525,0.072938
0.187618,0.072974
0.187711,0.07301
0.187805,0.073046
0.187898,0.073082
0.187991,0.073119
0.188084,0.073155
0.188178,0.073191
0.188271,0.073227
0.188364,0.073263
0.188457,0.073299
0.188551,0.073335
0.188644,0.073371
0.188737,0.073407
0.18883,0.073443
0.188924,0.073479
0.189017,0.073515
0.18911,0.073551
0.189204,0.073587
0.189297,0.073623
0.18939,0.073659
0.189484,0.073695
0.189577,0.073731
0.18967,0.073767
0.189764,0.073803
0.189857,0.073839
0.18995,0.073875
0.190044,0.073911
0.190137,0.073947
0.19023,0.073983
0.190324,0.074018
0.190417,0.074054
0.19051,0.07409
0.190604,0.074126
0.190697,0.074162
0.19079,0.074198
0.190884,0.074233
0.190977,0.074269
0.19107,0.074305
0.191164,0.074341
0.191257,0.074376
0.191351,0.074412
0.191444,0.074448
0.191537,0.074484
0.191631,0.074519
0.191724,0.074555
0.191818,0.074591
0.191911,0.074626
0.192005,0.074662
0.192098,0.074698
0.192191,0.074733
0.192285,0.074769
0.192378,0.074805
0.192472,0.07484
0.192565,0.074876
0.192659,0.074911
0.192752,0.074947
0.192846,0.074983
0.192939,0.075018
0.193032,0.075054
0.193126,0.075089
0.193219,0.075125
0.193313,0.07516
0.193406,0.075196
0.1935,0.075231
0.193593,0.075267
0.193687,0.075302
0.19378,0.075338
0.193874,0.075373
0.193967,0.075408
0.194061,0.075444
0.194154,0.075479
0.194248,0.075515
0.194341,0.07555
0.194435,0.075585
0.194529,0.075621
0.194622,0.075656
0.194716,0.075692
0.194809,0.075727
0.194903,0.075762
0.194996,0.075798
0.19509,0.075833
0.195183,0.075868
0.195277,0.075903
0.195371,0.075939
0.195464,0.075974
0.195558,0.076009
0.195651,0.076044
0.195745,0.07608
0.195839,0.076115
0.195932,0.07615
0.196026,0.076185
0.196119,0.07622
0.196213,0.076256
0.196307,0.076291
0.1964,0.076326
0.196494,0.076361
0.196587,0.076396
0.196681,0.076431
0.196775,0.076466
0.196868,0.076501
0.196962,0.076537
0.197056,0.076572
0.197149,0.076607
0.197243,0.076642
0.197337,0.076677
0.19743,0.076712
0.197524,0.076747
0.197618,0.076782
0.197711,0.076817
0.197805,0.076852
0.197899,0.076887
0.197992,0.076922
0.198086,0.076957
0.19818,0.076992
0.198273,0.077027
0.198367,0.077061
0.198461,0.077096
0.198555,0.077131
0.198648,0.077166
0.198742,0.077201
0.198836,0.077236
0.198929,0.077271
0.199023,0.077306
0.199117,0.07734
0.199211,0.077375
0.199304,0.07741
0.199398,0.077445
0.199492,0.07748
0.199586,0.077514
0.199679,0.077549
0.199773,0.077584
0.199867,0.077619
0.199961,0.077653
0.200055,0.077688
0.200148,0.077723
0.200242,0.077758
0.200336,0.077792
0.20043,0.077827
0.200523,0.077862
0.200617,0.077896
0.200711,0.077931
0.200805,0.077966
0.200899,0.078
0.200993,0.078035
0.201086,0.078069
0.20118,0.078104
0.201274,0.078139
0.201368,0.078173
0.201462,0.078208
0.201556,0.078242
0.201649,0.078277
0.201743,0.078311
0.201837,0.078346
0.201931,0.07838
0.202025,0.078415
0.202119,0.078449
0.202213,0.078484
0.202306,0.078518
0.2024,0.078553
0.202494,0.078587
0.202588,0.078622
0.202682,0.078656
0.202776,0.07869
0.20287,0.078725
0.202964,0.078759
0.203058,0.078794
0.203151,0.078828
0.203245,0.078862
0.203339,0.078897
0.203433,0.078931
0.203527,0.078965
0.203621,0.079
0.203715,0.079034
0.203809,0.079068
0.203903,0.079102
0.203997,0.079137
0.204091,0.079171
0.204185,0.079205
0.204279,0.079239
0.204373,0.079274
0.204467,0.079308
0.204561,0.079342
0.204655,0.079376
0.204749,0.07941
0.204843,0.079445
0.204936,0.079479
0.20503,0.079513
0.205124,0.079547
0.205218,0.079581
0.205312,0.079615
0.205406,0.079649
0.2055,0.079683
0.205595,0.079718
0.205689,0.079752
0.205783,0.079786
0.205877,0.07982
0.205971,0.079854
0.206065,0.079888
0.206159,0.079922
0.206253,0.079956
0.206347,0.07999
0.206441,0.080024
0.206535,0.080058
0.206629,0.080092
0.206723,0.080126
0.206817,0.08016
0.206911,0.080193
0.207005,0.080227
0.207099,0.080261
0.207193,0.080295
0.207287,0.080329
0.207382,0.080363
0.207476,0.080397
0.20757,0.080431
0.207664,0.080465
0.207758,0.080498
0.207852,0.080532
0.207946,0.080566
0.20804,0.0806
0.208134,0.080634
0.208228,0.080667
0.208323,0.080701
0.208417,0.080735
0.208511,0.080769
0.208605,0.080802
0.208699,0.080836
0.208793,0.08087
0.208887,0.080903
0.208982,0.080937
0.209076,0.080971
0.20917,0.081005
0.209264,0.081038
0.209358,0.081072
0.209452,0.081105
0.209547,0.081139
0.209641,0.081173
0.209735,0.081206
0.209829,0.08124
0.209923,0.081273
0.210018,0.081307
0.210112,0.081341
0.210206,0.081374
0.2103,0.081408
0.210394,0.081441
0.210489,0.081475
0.210583,0.081508
0.210677,0.081542
0.210771,0.081575
0.210865,0.081609
0.21096,0.081642
0.211054,0.081676
0.211148,0.081709
0.211242,0.081743
0.211337,0.081776
0.211431,0.081809
0.211525,0.081843
0.211619,0.081876
0.211714,0.081909
0.211808,0.081943
0.211902,0.081976
0.211997,0.08201
0.212091,0.082043
0.212185,0.082076
0.212279,0.08211
0.212374,0.082143
0.212468,0.082176
0.212562,0.082209
0.212657,0.082243
0.212751,0.082276
0.212845,0.082309
0.21294,0.082342
0.213034,0.082376
0.213128,0.082409
0.213223,0.082442
0.213317,0.082475
0.213411,0.082508
0.213506,0.082542
0.2136,0.082575
0.213694,0.082608
0.213789,0.082641
0.213883,0.082674
0.213977,0.082707
0.214072,0.08274
0.214166,0.082774
0.21426,0.082807
0.214355,0.08284
0.214449,0.082873
0.214543,0.082906
0.214638,0.082939
0.214732,0.082972
0.214827,0.083005
0.214921,0.083038
0.215015,0.083071
0.21511,0.083104
0.215204,0.083137
0.215299,0.08317
0.215393,0.083203
0.215487,0.083236
0.215582,0.083269
0.215676,0.083302
0.215771,0.083334
0.215865,0.083367
0.21596,0.0834
0.216054,0.083433
0.216148,0.083466
0.216243,0.083499
0.216337,0.083532
0.216432,0.083565
0.216526,0.083597
0.216621,0.08363
0.216715,0.083663
0.21681,0.083696
0.216904,0.083729
0.216999,0.083761
0.217093,0.083794
0.217188,0.083827
0.217282,0.08386
0.217377,0.083892
0.217471,0.083925
0.217566,0.083958
0.21766,0.08399
0.217755,0.084023
0.217849,0.084056
0.217944,0.084089
0.218038,0.084121
0.218133,0.084154
0.218227,0.084186
0.218322,0.084219
0.218416,0.084252
0.218511,0.084284
0.218605,0.084317
0.2187,0.084349
0.218794,0.084382
0.218889,0.084415
0.218984,0.084447
0.219078,0.08448
0.219173,0.084512
0.219267,0.084545
0.219362,0.084577
0.219456,0.08461
0.219551,0.084642
0.219646,0.084675
0.21974,0.084707
0.219835,0.08474
0.219929,0.084772
0.220024,0.084804
0.220118,0.084837
0.220213,0.084869
0.220308,0.084902
0.220402,0.084934
0.220497,0.084966
0.220592,0.084999
0.220686,0.085031
0.220781,0.085064
0.220875,0.085096
0.22097,0.085128
0.221065,0.08516
0.221159,0.085193
0.221254,0.085225
0.221349,0.085257
0.221443,0.08529
0.221538,0.085322
0.221633,0.085354
0.221727,0.085386
0.221822,0.085419
0.221917,0.085451
0.222011,0.085483
0.222106,0.085515
0.222201,0.085547
0.222295,0.08558
0.22239,0.085612
0.222485,0.085644
0.222579,0.085676
0.222674,0.085708
0.222769,0.08574
0.222863,0.085772
0.222958,0.085804
0.223053,0.085837
0.223148,0.085869
0.223242,0.085901
0.223337,0.085933
0.223432,0.085965
0.223526,0.085997
0.223621,0.086029
0.223716,0.086061
0.223811,0.086093
0.223905,0.086125
0.224,0.086157
0.224095,0.086189
0.22419,0.086221
0.224284,0.086253
0.224379,0.086285
0.224474,0.086317
0.224569,0.086349
0.224664,0.08638
0.224758,0.086412
0.224853,0.086444
0.224948,0.086476
0.225043,0.086508
0.225137,0.08654
0.225232,0.086572
0.225327,0.086603
0.225422,0.086635
0.225517,0.086667
0.225611,0.086699
0.225706,0.086731
0.225801,0.086762
0.225896,0.086794
0.225991,0.086826
0.226086,0.086858
0.22618,0.086889
0.226275,0.086921
0.22637,0.086953
0.226465,0.086985
0.22656,0.087016
0.226655,0.087048
0.226749,0.08708
0.226844,0.087111
0.226939,0.087143
0.227034,0.087175
0.227129,0.087206
0.227224,0.087238
0.227319,0.087269
0.227414,0.087301
0.227508,0.087333
0.227603,0.087364
0.227698,0.087396
0.227793,0.087427
0.227888,0.087459
0.227983,0.08749
0.228078,0.087522
0.228173,0.087553
0.228268,0.087585
0.228362,0.087616
0.228457,0.087648
0.228552,0.087679
0.228647,0.087711
0.228742,0.087742
0.228837,0.087774
0.228932,0.087805
0.229027,0.087837
0.229122,0.087868
0.229217,0.087899
0.229312,0.087931
0.229407,0.087962
0.229502,0.087993
0.229597,0.088025
0.229692,0.088056
0.229787,0.088087
0.229882,0.088119
0.229977,0.08815
0.230072,0.088181
0.230166,0.088213
0.230261,0.088244
0.230356,0.088275
0.230451,0.088307
0.230546,0.088338
0.230641,0.088369
0.230736,0.0884
0.230831,0.088431
0.230926,0.088463
0.231021,0.088494
0.231116,0.088525
0.231211,0.088556
0.231307,0.088587
0.231402,0.088618
0.231497,0.08865
0.231592,0.088681
0.231687,0.088712
0.231782,0.088743
0.231877,0.088774
0.231972,0.088805
0.232067,0.088836
0.232162,0.088867
0.232257,0.088898
0.232352,0.088929
0.232447,0.08896
0.232542,0.088991
0.232637,0.089022
0.232732,0.089053
0.232827,0.089084
0.232922,0.089115
0.233017,0.089146
0.233113,0.089177
0.233208,0.089208
0.233303,0.089239
0.233398,0.08927
0.233493,0.089301
0.233588,0.089332
0.233683,0.089363
0.233778,0.089394
0.233873,0.089425
0.233969,0.089456
0.234064,0.089486
0.234159,0.089517
0.234254,0.089548
0.234349,0.089579
0.234444,0.08961
0.234539,0.08964
0.234634,0.089671
0.23473,0.089702
0.234825,0.089733
0.23492,0.089764
0.235015,0.089794
0.23511,0.089825
0.235205,0.089856
0.235301,0.089887
0.235396,0.089917
0.235491,0.089948
0.235586,0.089979
0.235681,0.090009
0.235776,0.09004
0.235872,0.090071
0.235967,0.090101
0.236062,0.090132
0.236157,0.090162
0.236252,0.090193
0.236348,0.090224
0.236443,0.090254
0.236538,0.090285
0.236633,0.090315
0.236728,0.090346
0.236824,0.090377
0.236919,0.090407
0.237014,0.090438
0.237109,0.090468
0.237205,0.090499
0.2373,0.090529
0.237395,0.09056
0.23749,0.09059
0.237586,0.090621
0.237681,0.090651
0.237776,0.090681
0.237871,0.090712
0.237967,0.090742
0.238062,0.090773
0.238157,0.090803
0.238252,0.090833
0.238348,0.090864
0.238443,0.090894
0.238538,0.090925
0.238633,0.090955
0.238729,0.090985
0.238824,0.091016
0.238919,0.091046
0.239015,0.091076
0.23911,0.091106
0.239205,0.091137
0.239301,0.091167
0.239396,0.091197
0.239491,0.091228
0.239586,0.091258
0.239682,0.091288
0.239777,0.091318
0.239872,0.091348
0.239968,0.091379
0.240063,0.091409
0.240158,0.091439
0.240254,0.091469
0.240349,0.091499
0.240445,0.091529
0.24054,0.09156
0.240635,0.09159
0.240731,0.09162
0.240826,0.09165
0.240921,0.09168
0.241017,0.09171
0.241112,0.09174
0.241207,0.09177
0.241303,0.0918
0.241398,0.09183
0.241494,0.09186
0.241589,0.09189
0.241684,0.09192
0.24178,0.09195
0.241875,0.09198
0.241971,0.09201
0.242066,0.09204
0.242161,0.09207
0.242257,0.0921
0.242352,0.09213
0.242448,0.09216
0.242543,0.09219
0.242638,0.09222
0.242734,0.09225
0.242829,0.09228
0.242925,0.09231
0.24302,0.092339
0.243116,0.092369
0.243211,0.092399
0.243306,0.092429
0.243402,0.092459
0.243497,0.092489
0.243593,0.092518
0.243688,0.092548
0.243784,0.092578
0.243879,0.092608
0.243975,0.092638
0.24407,0.092667
0.244166,0.092697
0.244261,0.092727
0.244357,0.092756
0.244452,0.092786
0.244548,0.092816
0.244643,0.092846
0.244739,0.092875
0.244834,0.092905
0.24493,0.092935
0.245025,0.092964
0.245121,0.092994
0.245216,0.093023
0.245312,0.093053
0.245407,0.093083
0.245503,0.093112
0.245598,0.093142
0.245694,0.093171
0.245789,0.093201
0.245885,0.09323
0.24598,0.09326
0.246076,0.09329
0.246171,0.093319
0.246267,0.093349
0.246362,0.093378
0.246458,0.093408
0.246554,0.093437
0.246649,0.093466
0.246745,0.093496
0.24684,0.093525
0.246936,0.093555
0.247031,0.093584
0.247127,0.093614
0.247223,0.093643
0.247318,0.093672
0.247414,0.093702
0.247509,0.093731
0.247605,0.093761
0.247701,0.09379
0.247796,0.093819
0.247892,0.093849
0.247987,0.093878
0.248083,0.093907
0.248179,0.093936
0.248274,0.093966
0.24837,0.093995
0.248465,0.094024
0.248561,0.094054
0.248657,0.094083
0.248752,0.094112
0.248848,0.094141
0.248944,0.09417
0.249039,0.0942
0.249135,0.094229
0.249231,0.094258
0.249326,0.094287
0.249422,0.094316
0.249517,0.094346
0.249613,0.094375
0.249709,0.094404
0.249804,0.094433
0.2499,0.094462
0.249996,0.094491
0.250091,0.09452
0.250187,0.094549
0.250283,0.094578
0.250379,0.094607
0.250474,0.094636
0.25057,0.094665
0.250666,0.094695
0.250761,0.094724
0.250857,0.094753
0.250953,0.094782
0.251048,0.094811
0.251144,0.094839
0.25124,0.094868
0.251336,0.094897
0.251431,0.094926
0.251527,0.094955
0.251623,0.094984
0.251718,0.095013
0.251814,0.095042
0.25191,0.095071
0.252006,0.0951
0.252101,0.095129
0.252197,0.095158
0.252293,0.095186
0.252389,0.095215
0.252484,0.095244
0.25258,0.095273
0.252676,0.095302
0.252772,0.09533
0.252867,0.095359
0.252963,0.095388
0.253059,0.095417
0.253155,0.095446
0.253251,0.095474
0.253346,0.095503
0.253442,0.095532
0.253538,0.09556
0.253634,0.095589
0.25373,0.095618
0.253825,0.095647
0.253921,0.095675
0.254017,0.095704
0.254113,0.095733
0.254209,0.095761
0.254304,0.09579
0.2544,0.095818
0.254496,0.095847
0.254592,0.095876
0.254688,0.095904
0.254783,0.095933
0.254879,0.095961
0.254975,0.09599
0.255071,0.096018
0.255167,0.096047
0.255263,0.096076
0.255359,0.096104
0.255454,0.096133
0.25555,0.096161
0.255646,0.09619
0.255742,0.096218
0.255838,0.096246
0.255934,0.096275
0.25603,0.096303
0.256125,0.096332
0.256221,0.09636
0.256317,0.096389
0.256413,0.096417
0.256509,0.096445
0.256605,0.096474
0.256701,0.096502
0.256797,0.096531
0.256892,0.096559
0.256988,0.096587
0.257084,0.096616
0.25718,0.096644
0.257276,0.096672
0.257372,0.0967
0.257468,0.096729
0.257564,0.096757
0.25766,0.096785
0.257756,0.096814
0.257852,0.096842
0.257948,0.09687
0.258044,0.096898
0.258139,0.096926
0.258235,0.096955
0.258331,0.096983
0.258427,0.097011
0.258523,0.097039
0.258619,0.097067
0.258715,0.097096
0.258811,0.097124
0.258907,0.097152
0.259003,0.09718
0.259099,0.097208
0.259195,0.097236
0.259291,0.097264
0.259387,0.097292
0.259483,0.09732
0.259579,0.097348
0.259675,0.097377
0.259771,0.097405
